beer_id,brewery_id,style,date,user_id,appearance,aroma,palate,taste,overall,rating,text,beer_nbr_ratings,beer_nbr_reviews,avg,abv,user_nbr_ratings,user_nbr_reviews,user_joined,user_location,brewery_location,brewery_nbr_beers,true_serving_type
1464,99,American IPA,1200740400,sirsaranac.172790,3.5,3.5,3.0,3.0,4.0,3.35,"Ive had the Saranac IPA in the past.. but it never stuck out in my head as being delicious. Decided to review it..A- Crystal clear, a light golden bronze. Nice 1/2 finger head.S- Piny/floral hops... Not very strong... maltT- Hops.... Malt... The malt is almost as strong as the hop... MORE HOPS PLEASE! The brew is well balanced, but not really an IPA if I do say so myself... this tastes more like Sierra Nevada Pale Ale. M- Light body... high carbonation. A little bite.D- Eh, i could drink this... but, not if i was really in the mood for strong well balanced hops. Tasty brew though....",938,548,3.32,5.8,65,65,1195124400.0,"United States, New York","United States, New York",162,unknown
57409,17271,English Dark Mild Ale,1327575600,corby112.268461,3.5,2.0,3.5,2.0,2.5,2.34,"Draft at the brewery. Pours a hazy chocolate brown color with golden apricot edges and a half finger off white head that quickly settles into a lasting ring. Minimal spots of lace left behind. Bland aroma with an earthy, soily character along with some faint malt.  Hard to detect much else.  Subtle hints of nut, caramel and chocolate.  Medium bodied with tight carbonation and a lot of spicy hops.  Earthy with dry pine needle flavor and faint maltiness. Very earthy, dry and one dimensional. Not very complex with a really weak malt presence and too much carbonation. Overall this beer was really bad. I'm not sure if the keg had gone back or what went wrong but my experience with this beer was completely opposite of the other reviews so far.",13,8,3.92,3.2,2855,2853,1227092400.0,"United States, Pennsylvania","United States, California",168,draft
63164,2372,Russian Imperial Stout,1292065200,mondegreen.389382,3.5,4.0,3.5,4.0,3.5,3.82,"22oz into a Duck Rabbit mini snifter. There is a stern lookin lg comrade on the label in front of a giant, regal hop. Perhaps this should tell me something about this beer?Pours pitch black with minimal tan head. Very little lacing. Slight dark brown highlights at the edges.Nose is pretty hot. I'm getting strong roasted notes, light molasses sweetness, and a big dose of hops - all with a shot of alcohol on the nose. Flavor is toasty and bitter, with a touch of residual sweetness in the finish. Alcohol heat is apparent. Tastes like it might be a tad over attenuated. The big dose of hops helps balance things out, making this pretty tasty. Mouth is pretty thin for an impy stout. Would like it to be a bit thicker. Drinkability suffers a bit from the heat, but this is still an enjoyable brew. Get one for now and one for later - this one should be interesting down the road.",248,148,3.66,10.25,232,226,1257332400.0,"United States, Georgia","United States, Georgia",183,unknown
224,72,Weizenbock,1391598000,abeeronthebeach.742617,4.5,4.5,4.5,4.25,4.5,4.4,"Had this beer tens of times before, but this is my first time reviewing it.A – Pours a dark, ruddy brown with a furiously effervescent head which recedes to bald batches and then baldness within a couple of minutes. Not typical of this beer, so I’ll tack this down to this beer having travelled thousands of miles.S – Smells sweet and fruity. Perfumed-malt. Clear phenolic character. Some booze. Soreen loaf.T – Not as sweet or fruity as the nose. Wheat, boozy malt and a semi-sweet yeast flavour predominate.M – Fairly high carbonation makes this remarkably refreshing for a fairly strong and dark beer. Mouthfeel is bang on; it would be cloying if it were much heavier, and would fail to carry the abv., and strong malty-wheat flavours if it were lighter.O – I’ve drunk this beer at least an order of magnitude more than any other beer on the planet. At university I’d routinely drink 2-3 of these bad boys when I’d sit down to write an essay. This beer made a significant contribution towards my graduating from that institution. Tap 6 Aventinus will always be a special beer for me and as such it’s hard for me to separate my assessment of this beer as a beer from the many happy memories it has provided me with and long nights it has accompanied me on. Funnily enough I started drinking it for purely pragmatic reasons; it provided the best balance between affordability, flavour and high abv., but over time I really started to appreciate it for the classic brew that it is.",4496,2142,4.31,8.2,620,129,,,Germany,30,unknown
607,192,American Amber / Red Ale,1275127200,corby112.268461,3.0,3.5,3.5,3.5,3.5,3.47,"Pours a clear dark amber color with a two finger light beige head that slowly fades into a lasting ring. Minimal spots of lacing left behind.Toasty malt aroma with hints of caramel, toffee and hazelnut. There is also a slight earthy hop character in the nose. Medium bodied with a subtle dry hop presence up front that provides nice balance to the sweet toasty malt notes. The malt flavor is stronger than I expected with hints of caramel, toffee and hazelnut. The toasted character of this beer was really nice without going over the top and provides a nice comlexity that is often missing in this style.",8661,2041,3.6,5.2,2855,2853,1227092400.0,"United States, Pennsylvania","United States, Colorado",298,unknown
49753,978,American IPA,1341396000,wvbeergeek.775,4.0,4.0,4.0,3.5,3.5,3.7,"Appears a pale copper orange color with a bright white head forming thick with speckled lacing left behind in my glass. Aroma has some onion like Summit notes with a nice citric grapefruit hop nose. Flavor explodes with grapefruit rind citrus notes and a heavy garlic onion notes bursting through the hop profile sweet malts balance it all out not overtly so but there's a long lasting earthy vegetable like flavor. Mouthfeel has a resinous oily hop texture with even flowing carbonation, probably medium bodied if I had to choose how thick it is. Overall an interesting well spirited hopped up West Coast IPA.",170,63,3.44,7.3,4108,3210,1032861600.0,"United States, West Virginia","United States, California",51,unknown
63562,73,Doppelbock,1299582000,lolli1315.347999,4.5,4.0,4.0,3.5,3.5,3.73,"A- Dark brown color, but when light is shown through the glass it shows the great clarity of the beer. Slight ruby highlights around the edges as well. Pour with a persistent tan creamy head with noticeable lacing sticking to the side of the glass.S- Moderate-high malt aroma takes control of the nose. There is a lingering sweetness as the toasted malt emerges a little more. A light spicy hop aroma is noticeable in the middle, most likely the product of a noble hop. Slight prune and plum as well as chocolate towards the finish before being swiped away by a moderate alcohol smell.T- Rich toasted malt character begins the beer, but doesn't last as long as expected. Plumes and raisins begin to emerge towards the middle and linger throughout the taste. Edging into the finish there is a rise of a slightly apple and tart flavor with low levels of diacetyl. Alcohol rises in the finish in moderate or slightly stronger levels to finish out the end of the beer. Not as clean of a taste as the smell.M- Medium bodied with a creamy mouthfeel as a result of the moderate carbonation.D- Not a bad beer altogether, but lacks the clean flavor that really defines the style. I would prefer to pick up a Celebrator, but I have no problem finishing the rest of my 4 pack.",420,213,3.85,7.8,202,202,1247220000.0,"United States, Illinois","United States, Ohio",171,unknown
274016,29850,Quadrupel (Quad),1491818400,gavage.1881,3.75,4.25,4.25,4.25,4.25,4.22,"Appearance: pours a cloudy brown color with a 1/2&quot; head.Smell: Belgian yeast, pepper, and some fruit sweetness rises from the glass.Taste: big malt profile with Belgian yeast, plums, pepper, coriander, toffee, oak, and a nice earthy bitterness. Alcohol is warming but this is not overly boozy.Mouthfeel: heavy in body. Light crispness throughout.Overall: a slow sipping big quad that has a nice balanced flavor profile.",6,3,4.27,10.5,3476,3470,1049796000.0,"United States, New Jersey","United States, New Jersey",92,unknown
197111,27870,Milk / Sweet Stout,1448794800,franziskaner.20741,4.0,3.75,3.75,4.0,4.0,3.92,"Black in color with no penetration to light.  There's a fingernail of beige covering nearly all of the top.  I get plenty of cinnamon, vanilla and chocolate in the nose.  I taste vanilla and cinnamon with chocolate playing more of a background note.  The mouth is silky and a bit oily.",78,14,3.84,5.5,1655,1655,1117188000.0,"United States, Missouri","United States, Missouri",144,unknown
72693,24827,American Double / Imperial IPA,1314871200,womencantsail.222552,3.5,3.0,3.5,3.0,3.0,3.08,"On-tap at Woodshop 6A DIPA with cocoa nibs...okay.A: The pour on this beer is amber with a small white head.S: Very sweet. The base for this must be Retribution. Caramel and toffee with a bit of citrus and grass. There actually is a noticeable chocolate aroma to it. Light pine notes, maybe some herbal hops.T: The flavor is just as sweet with lots of caramel, toffee, and even sweet citrus. Oranges, light grapefruit, and mild herbal hops. Almost no bitterness and a little bit of chocolate flavor.M: Medium bodied with rather low carbonation.O: So far I've been very unimpressed with the High Water beers. Hopefully Steve can get them back to the level of the renowned Valley beers.",3,1,3.18,,4458,4458,1211709600.0,"United States, California","United States, California",41,draft
35397,220,American Amber / Red Ale,1466071200,ablemedic49.1155625,4.0,4.75,4.25,4.5,4.25,4.46,"I decided to give this brew a try after reading the mostly positive reviews.  I have to say, I am impressed.  Definitely one of the better beers I have had in awhile.  I poured it into a tulip glass, and the first thing I noticed was the beautiful dark copper color and a nice creamy colored head, about 2 fingers in length.  I would also like to mention the temperature of the beer was probably around 50-60 degrees, not sure exactly how much, but this beer was only in my fridge for about an hour before I decided to give it a try.Upon taking my first sip, I noticed the subtle and pleasant aroma of the hops.  The beer itself is not as hoppy, or bitter as I expected.  What I tasted the most was the malts coming through, to give it a slightly sweet, yet pleasant and clean finish.Lastly,I was suprised to find out about the High ABV rating, for a beer that is almost 9% ABV it sure went down smooth.  Overall, good rating, and would drink again!",2686,955,4.1,8.8,2,2,1465898400.0,"United States, Virginia","United States, California",278,unknown
